Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2018-01-23 00:00:00-05:00,52.17399978637695,53.619998931884766,52.029998779296875,53.54999923706055,106400,0.0,0.0,0.0
2018-01-24 00:00:00-05:00,54.61000061035156,56.0,51.54499816894531,53.439998626708984,216300,0.0,0.0,0.0
2018-01-25 00:00:00-05:00,54.40999984741211,54.959999084472656,52.75,53.400001525878906,134700,0.0,0.0,0.0
2018-01-26 00:00:00-05:00,54.58000183105469,57.810001373291016,53.92100143432617,57.810001373291016,131000,0.0,0.0,0.0
2018-01-29 00:00:00-05:00,57.220001220703125,60.95000076293945,56.029998779296875,58.79999923706055,239600,0.0,0.0,0.0
2018-01-30 00:00:00-05:00,57.5,58.18000030517578,54.290000915527344,57.150001525878906,227900,0.0,0.0,0.0
2018-01-31 00:00:00-05:00,58.7599983215332,59.70000076293945,57.25,58.20000076293945,183200,0.0,0.0,0.0
2018-02-01 00:00:00-05:00,55.720001220703125,58.599998474121094,54.94200134277344,56.14400100708008,115600,0.0,0.0,0.0
2018-02-02 00:00:00-05:00,55.150001525878906,56.599998474121094,52.099998474121094,52.525001525878906,198700,0.0,0.0,0.0
2018-02-05 00:00:00-05:00,49.41999816894531,53.880001068115234,45.0,46.15999984741211,258500,0.0,0.0,0.0
2018-02-06 00:00:00-05:00,41.5099983215332,49.86000061035156,41.20000076293945,49.31700134277344,170000,0.0,0.0,0.0
2018-02-07 00:00:00-05:00,49.91999816894531,51.900001525878906,48.770999908447266,49.650001525878906,85800,0.0,0.0,0.0
2018-02-08 00:00:00-05:00,53.5,55.20000076293945,44.67499923706055,44.95000076293945,112200,0.0,0.0,0.0
2018-02-09 00:00:00-05:00,47.790000915527344,48.119998931884766,41.599998474121094,46.619998931884766,145300,0.0,0.0,0.0
2018-02-12 00:00:00-05:00,49.27000045776367,49.91999816894531,46.619998931884766,49.02000045776367,74300,0.0,0.0,0.0
2018-02-13 00:00:00-05:00,48.90999984741211,52.439998626708984,48.23099899291992,51.77299880981445,61200,0.0,0.0,0.0
2018-02-14 00:00:00-05:00,51.939998626708984,56.189998626708984,51.939998626708984,55.86000061035156,94100,0.0,0.0,0.0
2018-02-15 00:00:00-05:00,58.220001220703125,59.20000076293945,55.86899948120117,59.20000076293945,131800,0.0,0.0,0.0
2018-02-16 00:00:00-05:00,59.0099983215332,59.888999938964844,57.31999969482422,58.262001037597656,77000,0.0,0.0,0.0
2018-02-20 00:00:00-05:00,57.08000183105469,60.641998291015625,57.08000183105469,58.599998474121094,106200,0.0,0.0,0.0
2018-02-21 00:00:00-05:00,60.0,62.43000030517578,59.13199996948242,59.229000091552734,79000,0.0,0.0,0.0
2018-02-22 00:00:00-05:00,61.0,61.23400115966797,57.53099822998047,58.900001525878906,62500,0.0,0.0,0.0
2018-02-23 00:00:00-05:00,60.06999969482422,62.040000915527344,59.310001373291016,62.0,72000,0.0,0.0,0.0
2018-02-26 00:00:00-05:00,63.599998474121094,64.05000305175781,62.52000045776367,64.0,86200,0.0,0.0,0.0
2018-02-27 00:00:00-05:00,64.08999633789062,64.13899993896484,61.178001403808594,61.178001403808594,103100,0.0,0.0,0.0
2018-02-28 00:00:00-05:00,62.16999816894531,62.83700180053711,60.0,60.529998779296875,71100,0.0,0.0,0.0
2018-03-01 00:00:00-05:00,60.9900016784668,61.42499923706055,55.08000183105469,57.7140007019043,125100,0.0,0.0,0.0
2018-03-02 00:00:00-05:00,54.540000915527344,59.34000015258789,53.08100128173828,58.91999816894531,139400,0.0,0.0,0.0
2018-03-05 00:00:00-05:00,58.72999954223633,63.5,57.25,62.82699966430664,93700,0.0,0.0,0.0
2018-03-06 00:00:00-05:00,64.5,65.48999786376953,63.11000061035156,64.61000061035156,95500,0.0,0.0,0.0
2018-03-07 00:00:00-05:00,62.81999969482422,66.072998046875,62.09000015258789,66.0,89200,0.0,0.0,0.0
2018-03-08 00:00:00-05:00,66.86000061035156,66.86000061035156,64.44000244140625,65.04000091552734,53400,0.0,0.0,0.0
2018-03-09 00:00:00-05:00,66.95999908447266,68.96900177001953,66.25299835205078,68.86000061035156,101600,0.0,0.0,0.0
2018-03-12 00:00:00-04:00,70.4000015258789,71.48999786376953,69.41999816894531,70.75,92900,0.0,0.0,0.0
2018-03-13 00:00:00-04:00,71.86000061035156,71.94999694824219,66.0,66.58000183105469,196800,0.0,0.0,0.0
2018-03-14 00:00:00-04:00,67.72000122070312,69.85900115966797,67.27999877929688,69.0,88200,0.0,0.0,0.0
