Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-03-28 00:00:00-04:00,25.1200008392334,25.1200008392334,25.04400062561035,25.04400062561035,100,0.0,0.0,0.0
2023-03-29 00:00:00-04:00,25.264999389648438,25.31999969482422,25.264999389648438,25.31999969482422,300,0.0,0.0,0.0
2023-03-30 00:00:00-04:00,25.540000915527344,25.540000915527344,25.540000915527344,25.540000915527344,100,0.0,0.0,0.0
2023-03-31 00:00:00-04:00,25.8799991607666,25.8799991607666,25.8799991607666,25.8799991607666,100,0.0,0.0,0.0
2023-04-03 00:00:00-04:00,25.940000534057617,25.981000900268555,25.940000534057617,25.981000900268555,400,0.0,0.0,0.0
2023-04-04 00:00:00-04:00,25.899999618530273,25.899999618530273,25.878000259399414,25.878000259399414,100,0.0,0.0,0.0
2023-04-05 00:00:00-04:00,25.799999237060547,25.799999237060547,25.799999237060547,25.799999237060547,0,0.0,0.0,0.0
2023-04-06 00:00:00-04:00,25.888999938964844,25.888999938964844,25.888999938964844,25.888999938964844,0,0.0,0.0,0.0
2023-04-10 00:00:00-04:00,25.719999313354492,25.927000045776367,25.719999313354492,25.927000045776367,100,0.0,0.0,0.0
2023-04-11 00:00:00-04:00,25.88599967956543,25.88599967956543,25.88599967956543,25.88599967956543,0,0.0,0.0,0.0
2023-04-12 00:00:00-04:00,25.840999603271484,25.840999603271484,25.840999603271484,25.840999603271484,0,0.0,0.0,0.0
2023-04-13 00:00:00-04:00,26.242000579833984,26.242000579833984,26.242000579833984,26.242000579833984,0,0.0,0.0,0.0
2023-04-14 00:00:00-04:00,26.25,26.25,26.042999267578125,26.107999801635742,4100,0.0,0.0,0.0
2023-04-17 00:00:00-04:00,26.209999084472656,27.940000534057617,26.200000762939453,27.503999710083008,3500,0.0,0.0,0.0
2023-04-18 00:00:00-04:00,26.14900016784668,26.14900016784668,26.14900016784668,26.14900016784668,100,0.0,0.0,0.0
2023-04-19 00:00:00-04:00,26.14699935913086,26.14699935913086,26.14699935913086,26.14699935913086,0,0.0,0.0,0.0
2023-04-20 00:00:00-04:00,26.06999969482422,26.075000762939453,25.93899917602539,25.93899917602539,300,0.0,0.0,0.0
2023-04-21 00:00:00-04:00,26.049999237060547,26.049999237060547,26.04599952697754,26.04599952697754,600,0.0,0.0,0.0
