Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-11-20 00:00:00-05:00,18.12233530079721,18.151378170593482,18.0134273087417,18.064250946044922,1265150,0.0,0.0
2017-11-21 00:00:00-05:00,18.10781534757558,18.18768047026192,18.020688122561086,18.115076065063477,1339507,0.0,0.0
2017-11-22 00:00:00-05:00,18.187676867947097,18.187676867947097,18.049727417520597,18.093290328979492,86494,0.0,0.0
2017-11-24 00:00:00-05:00,18.10781534757558,18.1513782676627,18.042470275024776,18.115076065063477,83596,0.0,0.0
2017-11-27 00:00:00-05:00,18.11507326566723,18.11507326566723,18.049728203214464,18.07876968383789,716231,0.0,0.0
2017-11-28 00:00:00-05:00,18.08603300090747,18.180420942396342,18.00616649423846,18.14411735534668,611818,0.0,0.0
2017-11-29 00:00:00-05:00,18.136853240438388,18.136853240438388,18.049727417520597,18.093290328979492,254924,0.0,0.0
2017-11-30 00:00:00-05:00,18.115073209178455,18.115073209178455,17.88273444071532,17.940818786621094,273213,0.0,0.0
2017-12-01 00:00:00-05:00,17.955339941315803,18.006163570091477,17.730263277520667,17.911705017089844,101996,0.0,0.0
2017-12-04 00:00:00-05:00,17.933561325073242,17.984674391534313,17.86821625601063,17.933561325073242,64321,0.0,0.0
2017-12-05 00:00:00-05:00,17.933557735930812,17.933557735930812,17.831909101710146,17.911775588989258,131433,0.0,0.0
2017-12-06 00:00:00-05:00,17.919040582885806,17.9989070892334,17.904519148124383,17.9989070892334,87142,0.0,0.0
2017-12-07 00:00:00-05:00,17.99890801033346,18.042470932006836,17.977125857076615,18.042470932006836,91284,0.0,0.0
2017-12-08 00:00:00-05:00,18.04247017853797,18.078772380943057,18.02831157178625,18.064250946044922,67580,0.0,0.0
2017-12-11 00:00:00-05:00,18.071507248391683,18.129591588953218,18.020683623505327,18.049726486206055,75160,0.0,0.0
2017-12-12 00:00:00-05:00,18.078768896879865,18.1441139564882,18.070637116478473,18.093290328979492,128354,0.0,0.0
2017-12-13 00:00:00-05:00,18.090021023362237,18.100548575504156,18.056985669988713,18.086027145385742,56133,0.0,0.0
2017-12-14 00:00:00-05:00,18.093290328979492,18.136853240438388,18.064247464780237,18.093290328979492,143052,0.0,0.0
2017-12-15 00:00:00-05:00,18.09329144847161,18.12959364612683,18.064248582475376,18.107812881469727,77706,0.0,0.0
2017-12-18 00:00:00-05:00,18.10055160522461,18.129593085482686,18.060618358134732,18.10055160522461,107607,0.0,0.0
2017-12-19 00:00:00-05:00,18.078772380943057,18.093293815841193,18.006166591292633,18.064250946044922,174155,0.0,0.0
2017-12-20 00:00:00-05:00,18.093293815841193,18.093293815841193,18.04247017853797,18.064250946044922,59588,0.0,0.0
2017-12-21 00:00:00-05:00,18.047332760992255,18.12959364612683,18.047332760992255,18.107812881469727,74647,0.0,0.0
2017-12-22 00:00:00-05:00,18.086034345642073,18.144118704399975,18.086034345642073,18.136857986450195,34136,0.0,0.0
2017-12-26 00:00:00-05:00,18.15137403045019,18.180416893622077,18.122331167278297,18.165895462036133,115435,0.0,0.0
2017-12-27 00:00:00-05:00,18.15863474624316,18.180416893622077,18.12959188307127,18.165895462036133,139010,0.0,0.0
2017-12-28 00:00:00-05:00,18.169307707642442,18.216719087747002,18.15137403045019,18.165895462036133,231175,0.0,0.0
2017-12-29 00:00:00-05:00,18.18767715631477,18.245761500794227,18.173157108824913,18.20945930480957,323371,0.0,0.0
2018-01-02 00:00:00-05:00,18.231242242063278,18.32562878661094,18.027946335169755,18.19493865966797,231665,0.0,0.0
2018-01-03 00:00:00-05:00,18.20220141871508,18.25302505493164,18.10055414628196,18.25302505493164,131216,0.0,0.0
2018-01-04 00:00:00-05:00,18.238502871587563,18.274805068969727,18.216720722254227,18.274805068969727,145175,0.0,0.0
2018-01-05 00:00:00-05:00,18.28932566862567,18.40513152868452,18.28932566862567,18.37645149230957,382297,0.0,0.0
2018-01-08 00:00:00-05:00,18.398236303767735,18.427277787586082,18.274444053517115,18.354673385620117,339963,0.0,0.0
2018-01-09 00:00:00-05:00,18.311106061913804,18.39097255270931,18.24576100305202,18.34014892578125,165930,0.0,0.0
2018-01-10 00:00:00-05:00,18.26028187692642,18.340148365281095,18.173156057666706,18.332887649536133,97159,0.0,0.0
2018-01-11 00:00:00-05:00,18.35646476726223,18.42994969571702,18.268283974403236,18.363813400268555,152342,0.30208,0.0
2018-01-12 00:00:00-05:00,18.356463364376552,18.38585789415537,18.268282578256738,18.327070236206055,135263,0.0,0.0
2018-01-16 00:00:00-05:00,18.297673685132466,18.371158599853516,18.28679860734497,18.371158599853516,107709,0.0,0.0
2018-01-17 00:00:00-05:00,18.34176838959065,18.40055745648854,18.312375257750208,18.334421157836914,117692,0.0,0.0
2018-01-18 00:00:00-05:00,18.297673685132466,18.38585586311936,18.165401118956215,18.371158599853516,200912,0.0,0.0
2018-01-19 00:00:00-05:00,18.31237258963229,18.363811614064762,18.069873330444718,18.319721221923828,1569676,0.0,0.0
2018-01-22 00:00:00-05:00,18.238889055658944,18.282979451153597,18.106616467566592,18.21684455871582,40911,0.0,0.0
2018-01-23 00:00:00-05:00,18.275631453968252,18.28297868490243,18.1801006325238,18.202146530151367,39496,0.0,0.0
2018-01-24 00:00:00-05:00,18.15805447570235,18.253585295783168,18.113964082684916,18.150707244873047,49306,0.0,0.0
2018-01-25 00:00:00-05:00,18.12131080512499,18.158052561832193,18.003735501732127,18.113962173461914,74790,0.0,0.0
2018-01-26 00:00:00-05:00,18.11396522539715,18.11396522539715,17.64366393258689,18.099267959594727,445346,0.0,0.0
2018-01-29 00:00:00-05:00,17.974343094246304,17.974343094246304,17.092528214834285,17.81267738342285,293915,0.0,0.0
2018-01-30 00:00:00-05:00,17.644398362411327,17.820026904278343,17.64366391960427,17.74654197692871,219707,0.0,0.0
2018-01-31 00:00:00-05:00,17.7832872478047,17.930182834657725,17.687756410452206,17.831787109375,49272,0.0,0.0
2018-02-01 00:00:00-05:00,17.78328387582883,17.92290368608759,17.78328387582883,17.842071533203125,113155,0.0,0.0
2018-02-02 00:00:00-05:00,17.84207280254786,17.87146593252198,17.673057049165138,17.78328514099121,51725,0.0,0.0
2018-02-05 00:00:00-05:00,17.77593311788679,17.96699333190918,17.643660554209124,17.96699333190918,116009,0.0,0.0
2018-02-06 00:00:00-05:00,17.636311283356,17.98903717263718,17.496690093245835,17.908205032348633,49752,0.0,0.0
2018-02-07 00:00:00-05:00,17.893511705976714,17.893511705976714,17.761239117997896,17.827375411987305,17061,0.0,0.0
2018-02-08 00:00:00-05:00,17.82002587855118,17.95229845984518,17.66445856681694,17.717147827148438,38397,0.0,0.0
2018-02-09 00:00:00-05:00,17.739191675582962,17.739191675582962,17.290936323966584,17.62161636352539,71898,0.0,0.0
2018-02-12 00:00:00-05:00,17.691427024829974,17.73015346015799,17.452601392499844,17.599571228027344,29156,0.0,0.0
2018-02-13 00:00:00-05:00,17.599571223641675,17.636312981710283,17.460684462797236,17.562828063964844,26205,0.0,0.0
2018-02-14 00:00:00-05:00,17.494931980321173,17.537479207997247,17.3284152838912,17.379119873046875,36576,0.0,0.0
2018-02-15 00:00:00-05:00,17.38646685652415,17.562829835942164,17.38646685652415,17.430557250976562,104944,0.0,0.0
2018-02-16 00:00:00-05:00,17.452675787849955,17.55548095703125,17.44525427164208,17.55548095703125,110361,0.0,0.0
2018-02-20 00:00:00-05:00,17.50448343725346,17.67305627499414,17.48368637257123,17.55548095703125,33195,0.0,0.0
2018-02-21 00:00:00-05:00,17.658359261782184,17.746540043709043,17.57017707824707,17.57017707824707,16677,0.0,0.0
2018-02-22 00:00:00-05:00,17.74654107671874,17.74654107671874,17.61426849452073,17.636314392089844,21860,0.0,0.0
2018-02-23 00:00:00-05:00,17.77593418969541,17.77593418969541,17.54813080446696,17.599571228027344,27702,0.0,0.0
2018-02-26 00:00:00-05:00,17.643662644775613,17.70171585933199,17.548867670003368,17.665708541870117,19922,0.0,0.0
2018-02-27 00:00:00-05:00,17.636312867135814,17.650348571832108,17.42320674721931,17.643661499023438,23309,0.0,0.0
2018-02-28 00:00:00-05:00,17.702449536025213,17.70972388283487,17.56356277307418,17.651010513305664,19193,0.0,0.0
2018-03-01 00:00:00-05:00,17.673056153096695,17.709799315711887,17.562829468467804,17.636314392089844,10212,0.0,0.0
