Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2021-11-09 00:00:00-05:00,24.959999084472656,25.290000915527344,24.139999389648438,25.290000915527344,1500,0.0,0.0,0.0
2021-11-10 00:00:00-05:00,24.799999237060547,24.799999237060547,22.559999465942383,22.957000732421875,5600,0.0,0.0,0.0
2021-11-11 00:00:00-05:00,23.610000610351562,23.62299919128418,23.270999908447266,23.270999908447266,2100,0.0,0.0,0.0
2021-11-12 00:00:00-05:00,22.90999984741211,23.12299919128418,22.90999984741211,23.12299919128418,2600,0.0,0.0,0.0
2021-11-15 00:00:00-05:00,22.770000457763672,23.573999404907227,22.770000457763672,23.573999404907227,2000,0.0,0.0,0.0
2021-11-16 00:00:00-05:00,24.010000228881836,24.020000457763672,23.638999938964844,23.638999938964844,2300,0.0,0.0,0.0
2021-11-17 00:00:00-05:00,23.290000915527344,23.290000915527344,22.31999969482422,22.31999969482422,2600,0.0,0.0,0.0
2021-11-18 00:00:00-05:00,22.25,22.260000228881836,22.25,22.260000228881836,500,0.0,0.0,0.0
2021-11-19 00:00:00-05:00,21.149999618530273,21.149999618530273,21.149999618530273,21.149999618530273,600,0.0,0.0,0.0
2021-11-22 00:00:00-05:00,20.459999084472656,20.729999542236328,20.43000030517578,20.43000030517578,1600,0.0,0.0,0.0
2021-11-23 00:00:00-05:00,22.63599967956543,22.63599967956543,22.469999313354492,22.469999313354492,1500,0.0,0.0,0.0
2021-11-24 00:00:00-05:00,23.382999420166016,23.382999420166016,23.382999420166016,23.382999420166016,200,0.0,0.0,0.0
2021-11-26 00:00:00-05:00,21.329999923706055,21.329999923706055,18.809999465942383,20.68000030517578,11400,0.0,0.0,0.0
2021-11-29 00:00:00-05:00,22.360000610351562,22.719999313354492,20.739999771118164,20.76300048828125,26800,0.0,0.0,0.0
2021-11-30 00:00:00-05:00,19.81999969482422,20.139999389648438,19.010000228881836,19.18000030517578,7200,0.0,0.0,0.0
2021-12-01 00:00:00-05:00,20.45800018310547,20.924999237060547,18.479999542236328,18.48200035095215,30600,0.0,0.0,0.0
2021-12-02 00:00:00-05:00,18.0,20.31999969482422,17.899999618530273,20.31999969482422,58600,0.0,0.0,0.0
2021-12-03 00:00:00-05:00,20.350000381469727,20.350000381469727,19.100000381469727,19.200000762939453,6200,0.0,0.0,0.0
2021-12-06 00:00:00-05:00,20.18000030517578,21.329999923706055,20.15999984741211,20.90999984741211,5200,0.0,0.0,0.0
2021-12-07 00:00:00-05:00,21.709999084472656,22.600000381469727,21.709999084472656,22.43000030517578,58500,0.0,0.0,0.0
2021-12-08 00:00:00-05:00,21.969999313354492,22.579999923706055,21.950000762939453,22.579999923706055,11300,0.0,0.0,0.0
2021-12-09 00:00:00-05:00,21.170000076293945,21.6299991607666,21.1200008392334,21.1200008392334,21000,0.0,0.0,0.0
2021-12-10 00:00:00-05:00,20.875,21.902999877929688,20.790000915527344,21.902999877929688,3800,0.0,0.0,0.0
2021-12-13 00:00:00-05:00,20.510000228881836,20.510000228881836,19.520000457763672,19.520000457763672,3400,0.0,0.0,0.0
2021-12-14 00:00:00-05:00,19.792999267578125,20.339000701904297,19.437000274658203,19.43899917602539,58800,0.0,0.0,0.0
2021-12-15 00:00:00-05:00,18.90999984741211,19.299999237060547,18.010000228881836,18.84000015258789,19400,0.0,0.0,0.0
2021-12-16 00:00:00-05:00,20.059999465942383,20.90999984741211,19.700000762939453,20.079999923706055,12300,0.0,0.0,0.0
2021-12-17 00:00:00-05:00,19.709999084472656,19.709999084472656,17.760000228881836,17.760000228881836,10000,0.0,0.0,0.0
2021-12-20 00:00:00-05:00,16.420000076293945,17.736000061035156,16.299999237060547,17.736000061035156,51000,0.0,0.0,0.0
2021-12-21 00:00:00-05:00,18.719999313354492,19.989999771118164,18.600000381469727,19.989999771118164,32500,0.0,0.0,0.0
2021-12-22 00:00:00-05:00,20.15999984741211,20.770000457763672,19.3700008392334,20.770000457763672,7000,0.0,0.0,0.0
2021-12-23 00:00:00-05:00,20.459999084472656,20.459999084472656,19.851999282836914,20.190000534057617,45800,0.0,0.0,0.0
2021-12-27 00:00:00-05:00,19.299999237060547,21.75,19.299999237060547,21.75,15600,0.0,0.0,0.0
2021-12-28 00:00:00-05:00,21.709999084472656,21.709999084472656,21.0,21.22100067138672,3700,0.0,0.0,0.0
2021-12-29 00:00:00-05:00,20.950000762939453,21.0,20.670000076293945,20.670000076293945,1200,0.0,0.0,0.0
2021-12-30 00:00:00-05:00,20.704999923706055,20.704999923706055,20.139999389648438,20.139999389648438,1200,0.0,0.0,0.0
2021-12-31 00:00:00-05:00,20.459999084472656,20.770000457763672,20.365999221801758,20.770000457763672,2100,0.0,0.0,0.0
