Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-01-16 00:00:00-05:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-01-17 00:00:00-05:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-01-18 00:00:00-05:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-01-22 00:00:00-05:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-01-23 00:00:00-05:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-01-24 00:00:00-05:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-01-25 00:00:00-05:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-01-28 00:00:00-05:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-01-29 00:00:00-05:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-01-30 00:00:00-05:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-01-31 00:00:00-05:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-02-01 00:00:00-05:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-02-04 00:00:00-05:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-02-05 00:00:00-05:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-02-06 00:00:00-05:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-02-07 00:00:00-05:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-02-08 00:00:00-05:00,180000.0,180000.0,180000.0,180000.0,0,0.0,0.0
2002-02-11 00:00:00-05:00,180000.0,180000.0,180000.0,180000.0,0,0.0,0.0
2002-02-12 00:00:00-05:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-02-13 00:00:00-05:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-02-14 00:00:00-05:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-02-15 00:00:00-05:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-02-19 00:00:00-05:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-02-20 00:00:00-05:00,180000.0,180000.0,180000.0,180000.0,0,0.0,0.0
2002-02-21 00:00:00-05:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-02-22 00:00:00-05:00,180000.0,180000.0,180000.0,180000.0,0,0.0,0.0
2002-02-25 00:00:00-05:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-02-26 00:00:00-05:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-02-27 00:00:00-05:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-02-28 00:00:00-05:00,180000.0,180000.0,180000.0,180000.0,0,0.0,0.0
2002-03-01 00:00:00-05:00,180000.0,180000.0,180000.0,180000.0,0,0.0,0.0
2002-03-04 00:00:00-05:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-03-05 00:00:00-05:00,180000.0,180000.0,180000.0,180000.0,0,0.0,0.0
2002-03-06 00:00:00-05:00,180000.0,180000.0,180000.0,180000.0,0,0.0,0.0
2002-03-07 00:00:00-05:00,180000.0,180000.0,180000.0,180000.0,0,0.0,0.0
2002-03-08 00:00:00-05:00,180000.0,180000.0,180000.0,180000.0,0,0.0,0.0
2002-03-11 00:00:00-05:00,180000.0,180000.0,180000.0,180000.0,0,0.0,0.0
2002-03-12 00:00:00-05:00,180000.0,180000.0,180000.0,180000.0,0,0.0,0.0
2002-03-13 00:00:00-05:00,180000.0,180000.0,180000.0,180000.0,0,0.0,0.0
2002-03-14 00:00:00-05:00,180000.0,180000.0,180000.0,180000.0,0,0.0,0.0
2002-03-15 00:00:00-05:00,180000.0,180000.0,180000.0,180000.0,0,0.0,0.0
2002-03-18 00:00:00-05:00,180000.0,180000.0,180000.0,180000.0,0,0.0,0.0
2002-03-19 00:00:00-05:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-03-20 00:00:00-05:00,180000.0,180000.0,180000.0,180000.0,0,0.0,0.0
2002-03-21 00:00:00-05:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-03-22 00:00:00-05:00,990000.0,990000.0,990000.0,990000.0,0,0.0,0.0
2002-03-25 00:00:00-05:00,108000.0,108000.0,108000.0,108000.0,0,0.0,0.0
2002-03-27 00:00:00-05:00,126000.0,126000.0,126000.0,126000.0,0,0.0,0.0
2002-04-01 00:00:00-05:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-04-02 00:00:00-05:00,270000.0,270000.0,270000.0,270000.0,0,0.0,0.0
2002-04-03 00:00:00-05:00,270000.0,270000.0,270000.0,270000.0,0,0.0,0.0
2002-04-04 00:00:00-05:00,270000.0,270000.0,270000.0,270000.0,0,0.0,0.0
2002-04-05 00:00:00-05:00,270000.0,270000.0,270000.0,270000.0,0,0.0,0.0
2002-04-08 00:00:00-04:00,360000.0,360000.0,270000.0,270000.0,0,0.0,0.0
2002-04-09 00:00:00-04:00,288000.0,288000.0,198000.0,270000.0,0,0.0,0.0
2002-04-10 00:00:00-04:00,252000.0,252000.0,180000.0,198000.0,0,0.0,0.0
2002-04-11 00:00:00-04:00,198000.0,198000.0,162000.0,198000.0,0,0.0,0.0
2002-04-12 00:00:00-04:00,180000.0,180000.0,144000.0,144000.0,0,0.0,0.0
2002-04-15 00:00:00-04:00,180000.0,324000.0,162000.0,288000.0,0,0.0,0.0
2002-04-16 00:00:00-04:00,342000.0,414000.0,270000.0,360000.0,0,0.0,0.0
2002-04-17 00:00:00-04:00,450000.0,450000.0,252000.0,288000.0,0,0.0,0.0
2002-04-18 00:00:00-04:00,252000.0,342000.0,216000.0,288000.0,0,0.0,0.0
2002-04-19 00:00:00-04:00,252000.0,360000.0,252000.0,360000.0,0,0.0,0.0
2002-04-22 00:00:00-04:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-04-23 00:00:00-04:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-04-24 00:00:00-04:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-04-25 00:00:00-04:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-04-26 00:00:00-04:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-04-29 00:00:00-04:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-04-30 00:00:00-04:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-05-01 00:00:00-04:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-05-02 00:00:00-04:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-05-03 00:00:00-04:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-05-06 00:00:00-04:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-05-07 00:00:00-04:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-05-08 00:00:00-04:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-05-09 00:00:00-04:00,414000.0,414000.0,360000.0,396000.0,0,0.0,0.0
2002-05-10 00:00:00-04:00,396000.0,414000.0,396000.0,414000.0,0,0.0,0.0
2002-05-13 00:00:00-04:00,306000.0,450000.0,252000.0,450000.0,0,0.0,0.0
2002-05-14 00:00:00-04:00,450000.0,450000.0,450000.0,450000.0,0,0.0,0.0
2002-05-15 00:00:00-04:00,252000.0,252000.0,252000.0,252000.0,0,0.0,0.0
2002-05-16 00:00:00-04:00,252000.0,378000.0,252000.0,378000.0,0,0.0,0.0
2002-05-17 00:00:00-04:00,378000.0,450000.0,324000.0,360000.0,0,0.0,0.0
2002-05-20 00:00:00-04:00,288000.0,288000.0,288000.0,288000.0,0,0.0,0.0
2002-05-21 00:00:00-04:00,414000.0,414000.0,360000.0,396000.0,0,0.0,0.0
2002-05-22 00:00:00-04:00,396000.0,396000.0,306000.0,306000.0,0,0.0,0.0
2002-05-23 00:00:00-04:00,360000.0,360000.0,306000.0,360000.0,0,0.0,0.0
2002-05-24 00:00:00-04:00,360000.0,360000.0,360000.0,360000.0,0,0.0,0.0
2002-05-28 00:00:00-04:00,288000.0,306000.0,270000.0,288000.0,0,0.0,0.0
2002-05-29 00:00:00-04:00,306000.0,306000.0,288000.0,306000.0,0,0.0,0.0
2002-05-30 00:00:00-04:00,270000.0,306000.0,270000.0,277200.0,0,0.0,0.0
2002-05-31 00:00:00-04:00,270000.0,288000.0,216000.0,288000.0,0,0.0,0.0
2002-06-03 00:00:00-04:00,234000.0,270000.0,234000.0,270000.0,0,0.0,0.0
2002-06-04 00:00:00-04:00,252000.0,288000.0,198000.0,207000.0,0,0.0,0.0
2002-06-05 00:00:00-04:00,198000.0,234000.0,126000.0,153000.0,0,0.0,0.0
2002-06-06 00:00:00-04:00,153000.0,162000.0,126000.0,144000.0,0,0.0,0.0
2002-06-07 00:00:00-04:00,144000.0,198000.0,144000.0,198000.0,0,0.0,0.0
2002-06-10 00:00:00-04:00,189000.0,198000.0,180000.0,198000.0,0,0.0,0.0
2002-06-11 00:00:00-04:00,198000.0,216000.0,180000.0,207000.0,0,0.0,0.0
2002-06-12 00:00:00-04:00,207000.0,207000.0,189000.0,207000.0,0,0.0,0.0
2002-06-13 00:00:00-04:00,198000.0,216000.0,198000.0,198000.0,0,0.0,0.0
2002-06-14 00:00:00-04:00,198000.0,207000.0,189000.0,207000.0,0,0.0,0.0
2002-06-17 00:00:00-04:00,189000.0,198000.0,144000.0,144000.0,0,0.0,0.0
2002-06-18 00:00:00-04:00,171000.0,171000.0,126000.0,135000.0,0,0.0,0.0
2002-06-19 00:00:00-04:00,135000.0,162000.0,135000.0,135000.0,0,0.0,0.0
2002-06-20 00:00:00-04:00,135000.0,135000.0,108000.0,126000.0,0,0.0,0.0
2002-06-21 00:00:00-04:00,108000.0,108000.0,99000.0,108000.0,0,0.0,0.0
2002-06-24 00:00:00-04:00,90000.0,90000.0,72000.0,90000.0,0,0.0,0.0
2002-06-25 00:00:00-04:00,90000.0,90000.0,72000.0,72000.0,0,0.0,0.0
2002-06-26 00:00:00-04:00,72000.0,99000.0,63000.0,95400.0,0,0.0,0.0
2002-06-27 00:00:00-04:00,81000.0,108000.0,81000.0,99000.0,0,0.0,0.0
2002-06-28 00:00:00-04:00,81000.0,81000.0,81000.0,81000.0,0,0.0,0.0
2002-07-01 00:00:00-04:00,81000.0,90000.0,81000.0,90000.0,0,0.0,0.0
2002-07-02 00:00:00-04:00,72000.0,99000.0,72000.0,99000.0,0,0.0,0.0
2002-07-03 00:00:00-04:00,90000.0,90000.0,90000.0,90000.0,0,0.0,0.0
2002-07-05 00:00:00-04:00,90000.0,90000.0,72000.0,72000.0,0,0.0,0.0
2002-07-08 00:00:00-04:00,90000.0,90000.0,45000.0,54000.0,1,0.0,0.0
2002-07-09 00:00:00-04:00,45000.0,72000.0,23400.0,63000.0,1,0.0,0.0
2002-07-10 00:00:00-04:00,54000.0,63000.0,54000.0,63000.0,0,0.0,0.0
2002-07-11 00:00:00-04:00,63000.0,70200.0,63000.0,70200.0,0,0.0,0.0
2002-07-12 00:00:00-04:00,70200.0,81000.0,54000.0,63000.0,0,0.0,0.0
2002-07-15 00:00:00-04:00,63000.0,63000.0,45000.0,54000.0,0,0.0,0.0
2002-07-16 00:00:00-04:00,54000.0,54000.0,54000.0,54000.0,0,0.0,0.0
2002-07-17 00:00:00-04:00,36000.0,54000.0,36000.0,54000.0,0,0.0,0.0
2002-07-18 00:00:00-04:00,39600.0,41400.0,36000.0,36000.0,0,0.0,0.0
2002-07-19 00:00:00-04:00,41400.0,41400.0,41400.0,41400.0,0,0.0,0.0
2002-07-22 00:00:00-04:00,41400.0,41400.0,32400.0,37800.0,0,0.0,0.0
2002-07-23 00:00:00-04:00,32400.0,41400.0,32400.0,41400.0,0,0.0,0.0
2002-07-24 00:00:00-04:00,41400.0,41400.0,32400.0,37800.0,0,0.0,0.0
2002-07-25 00:00:00-04:00,32400.0,32400.0,32400.0,32400.0,0,0.0,0.0
2002-07-26 00:00:00-04:00,45000.0,45000.0,45000.0,45000.0,0,0.0,0.0
2002-07-29 00:00:00-04:00,52200.0,54000.0,52200.0,52200.0,0,0.0,0.0
2002-07-30 00:00:00-04:00,45000.0,45000.0,36000.0,45000.0,0,0.0,0.0
2002-07-31 00:00:00-04:00,54000.0,54000.0,45000.0,54000.0,0,0.0,0.0
2002-08-01 00:00:00-04:00,54000.0,54000.0,36000.0,36000.0,0,0.0,0.0
2002-08-02 00:00:00-04:00,36000.0,36000.0,27000.0,36000.0,0,0.0,0.0
2002-08-05 00:00:00-04:00,36000.0,36000.0,36000.0,36000.0,0,0.0,0.0
2002-08-06 00:00:00-04:00,34200.0,34200.0,34200.0,34200.0,0,0.0,0.0
2002-08-07 00:00:00-04:00,27000.0,36000.0,27000.0,34200.0,0,0.0,0.0
2002-08-08 00:00:00-04:00,34200.0,34200.0,28800.0,32400.0,0,0.0,0.0
2002-08-09 00:00:00-04:00,34200.0,36000.0,34200.0,36000.0,0,0.0,0.0
2002-08-12 00:00:00-04:00,39600.0,39600.0,36000.0,37800.0,0,0.0,0.0
2002-08-13 00:00:00-04:00,39600.0,50400.0,36000.0,36000.0,0,0.0,0.0
2002-08-14 00:00:00-04:00,39600.0,50400.0,39600.0,45000.0,0,0.0,0.0
2002-08-15 00:00:00-04:00,45000.0,52200.0,45000.0,48600.0,0,0.0,0.0
2002-08-16 00:00:00-04:00,48600.0,63000.0,48600.0,48600.0,0,0.0,0.0
2002-08-19 00:00:00-04:00,63000.0,72000.0,45000.0,54000.0,0,0.0,0.0
2002-08-20 00:00:00-04:00,50400.0,54000.0,45000.0,54000.0,0,0.0,0.0
2002-08-21 00:00:00-04:00,54000.0,54000.0,54000.0,54000.0,0,0.0,0.0
2002-08-22 00:00:00-04:00,54000.0,54000.0,54000.0,54000.0,0,0.0,0.0
2002-08-23 00:00:00-04:00,54000.0,63000.0,54000.0,54000.0,0,0.0,0.0
2002-08-26 00:00:00-04:00,46800.0,46800.0,45000.0,45000.0,0,0.0,0.0
2002-08-27 00:00:00-04:00,39600.0,41400.0,36000.0,41400.0,0,0.0,0.0
2002-08-28 00:00:00-04:00,41400.0,41400.0,41400.0,41400.0,0,0.0,0.0
2002-08-29 00:00:00-04:00,30600.0,36000.0,30600.0,30600.0,0,0.0,0.0
2002-08-30 00:00:00-04:00,30600.0,30600.0,30600.0,30600.0,0,0.0,0.0
2002-09-03 00:00:00-04:00,39600.0,39600.0,39600.0,39600.0,0,0.0,0.0
2002-09-04 00:00:00-04:00,36000.0,36000.0,30600.0,30600.0,0,0.0,0.0
2002-09-05 00:00:00-04:00,30600.0,36000.0,30600.0,30600.0,0,0.0,0.0
2002-09-06 00:00:00-04:00,36000.0,36000.0,36000.0,36000.0,0,0.0,0.0
2002-09-09 00:00:00-04:00,36000.0,36000.0,36000.0,36000.0,0,0.0,0.0
2002-09-10 00:00:00-04:00,30600.0,30600.0,27000.0,27000.0,0,0.0,0.0
2002-09-11 00:00:00-04:00,27000.0,27000.0,27000.0,27000.0,0,0.0,0.0
