Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1984-11-19 00:00:00-05:00,17.143796920776367,17.143796920776367,17.143796920776367,17.143796920776367,28,0.0,0.0
1984-11-20 00:00:00-05:00,15.238926887512209,15.238926887512209,15.238926887512209,15.238926887512207,28,0.0,0.0
1984-11-21 00:00:00-05:00,15.238926887512209,15.238926887512209,15.238926887512209,15.238926887512207,0,0.0,0.0
1984-11-23 00:00:00-05:00,15.238926887512209,15.238926887512209,15.238926887512209,15.238926887512207,0,0.0,0.0
1984-11-26 00:00:00-05:00,13.334063529968262,13.334063529968262,13.334063529968262,13.334063529968262,40,0.0,0.0
1984-11-27 00:00:00-05:00,13.334063529968262,13.334063529968262,13.334063529968262,13.334063529968262,2,0.0,0.0
1984-11-28 00:00:00-05:00,13.334063529968262,13.334063529968262,13.334063529968262,13.334063529968262,26,0.0,0.0
1984-11-29 00:00:00-05:00,13.334063529968262,13.334063529968262,13.334063529968262,13.334063529968262,18,0.0,0.0
1984-11-30 00:00:00-05:00,13.334063529968262,13.334063529968262,13.334063529968262,13.334063529968262,68,0.0,0.0
1984-12-03 00:00:00-05:00,13.334063529968262,13.334063529968262,13.334063529968262,13.334063529968262,0,0.0,0.0
1984-12-04 00:00:00-05:00,13.334063529968262,13.334063529968262,13.334063529968262,13.334063529968262,0,0.0,0.0
1984-12-05 00:00:00-05:00,15.238926887512209,15.238926887512209,15.238926887512209,15.238926887512207,90,0.0,0.0
1984-12-06 00:00:00-05:00,15.238926887512209,15.238926887512209,15.238926887512209,15.238926887512207,6,0.0,0.0
1984-12-07 00:00:00-05:00,15.238926887512209,15.238926887512209,15.238926887512209,15.238926887512207,0,0.0,0.0
1984-12-10 00:00:00-05:00,15.238926887512209,15.238926887512209,15.238926887512209,15.238926887512207,0,0.0,0.0
1984-12-11 00:00:00-05:00,15.238926887512209,15.238926887512209,15.238926887512209,15.238926887512207,38,0.0,0.0
1984-12-12 00:00:00-05:00,13.334063529968262,13.334063529968262,13.334063529968262,13.334063529968262,36,0.0,0.0
1984-12-13 00:00:00-05:00,13.334063529968262,13.334063529968262,13.334063529968262,13.334063529968262,6,0.0,0.0
1984-12-14 00:00:00-05:00,15.238926887512209,15.238926887512209,15.238926887512209,15.238926887512207,70,0.0,0.0
1984-12-17 00:00:00-05:00,15.238926887512209,15.238926887512209,15.238926887512209,15.238926887512207,32,0.0,0.0
1984-12-18 00:00:00-05:00,15.238926887512209,15.238926887512209,15.238926887512209,15.238926887512207,28,0.0,0.0
