Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2021-10-19 00:00:00-04:00,30.0,30.0,17.0,17.0,6200,0.0,0.0,0.0
2021-10-20 00:00:00-04:00,20.0,20.0,16.5,16.5,13900,0.0,0.0,0.0
2021-10-21 00:00:00-04:00,17.75,17.75,8.0,8.800000190734863,34000,0.0,0.0,0.0
2021-10-22 00:00:00-04:00,9.180000305175781,9.5,6.949999809265137,7.75,51500,0.0,0.0,0.0
2021-10-25 00:00:00-04:00,6.800000190734863,7.400000095367432,6.699999809265137,6.800000190734863,52200,0.0,0.0,0.0
2021-10-26 00:00:00-04:00,7.050000190734863,8.899999618530273,7.050000190734863,7.489999771118164,53500,0.0,0.0,0.0
2021-10-27 00:00:00-04:00,7.5,7.989999771118164,7.010000228881836,7.010000228881836,8700,0.0,0.0,0.0
2021-10-28 00:00:00-04:00,6.989999771118164,7.809999942779541,6.989999771118164,7.489999771118164,20400,0.0,0.0,0.0
2021-10-29 00:00:00-04:00,7.570000171661377,8.800000190734863,7.400000095367432,7.550000190734863,40600,0.0,0.0,0.0
2021-11-01 00:00:00-04:00,8.0,11.234999656677246,8.0,9.220000267028809,54200,0.0,0.0,0.0
2021-11-02 00:00:00-04:00,9.75,10.279999732971191,9.100000381469727,9.100000381469727,35200,0.0,0.0,0.0
2021-11-03 00:00:00-04:00,9.100000381469727,9.4399995803833,8.270000457763672,8.550000190734863,27600,0.0,0.0,0.0
2021-11-04 00:00:00-04:00,8.59000015258789,8.59000015258789,8.260000228881836,8.350000381469727,14200,0.0,0.0,0.0
2021-11-05 00:00:00-04:00,8.449999809265137,8.5,8.25,8.25,22900,0.0,0.0,0.0
2021-11-08 00:00:00-05:00,8.4399995803833,8.59000015258789,8.420000076293945,8.5600004196167,62800,0.0,0.0,0.0
2021-11-09 00:00:00-05:00,8.800000190734863,10.680000305175781,8.800000190734863,10.640000343322754,58200,0.0,0.0,0.0
2021-11-10 00:00:00-05:00,10.640000343322754,11.899999618530273,9.975000381469727,10.0,81400,0.0,0.0,0.0
2021-11-11 00:00:00-05:00,10.039999961853027,11.829999923706055,10.024999618530273,11.829999923706055,26800,0.0,0.0,0.0
2021-11-12 00:00:00-05:00,12.149999618530273,12.449999809265137,9.550000190734863,10.699999809265137,38500,0.0,0.0,0.0
2021-11-15 00:00:00-05:00,10.5,11.899999618530273,9.680000305175781,10.130000114440918,43100,0.0,0.0,0.0
2021-11-16 00:00:00-05:00,10.199999809265137,10.199999809265137,9.0,9.0,37900,0.0,0.0,0.0
2021-11-17 00:00:00-05:00,9.170000076293945,9.199999809265137,9.050000190734863,9.09000015258789,20800,0.0,0.0,0.0
2021-11-18 00:00:00-05:00,9.100000381469727,9.100000381469727,8.800000190734863,8.800000190734863,12100,0.0,0.0,0.0
2021-11-19 00:00:00-05:00,8.800000190734863,8.979999542236328,8.710000038146973,8.859999656677246,37000,0.0,0.0,0.0
2021-11-22 00:00:00-05:00,8.979999542236328,9.979999542236328,8.760000228881836,9.380000114440918,38900,0.0,0.0,0.0
2021-11-23 00:00:00-05:00,9.640000343322754,9.970000267028809,8.5600004196167,9.0600004196167,52400,0.0,0.0,0.0
2021-11-24 00:00:00-05:00,9.229999542236328,9.25,8.175000190734863,9.239999771118164,48000,0.0,0.0,0.0
2021-11-26 00:00:00-05:00,8.949999809265137,10.40999984741211,8.899999618530273,9.300000190734863,25800,0.0,0.0,0.0
2021-11-29 00:00:00-05:00,9.3100004196167,11.489999771118164,9.300000190734863,10.760000228881836,66100,0.0,0.0,0.0
2021-11-30 00:00:00-05:00,11.0,11.989999771118164,10.100000381469727,10.300000190734863,22900,0.0,0.0,0.0
2021-12-01 00:00:00-05:00,10.5,10.899999618530273,10.399999618530273,10.899999618530273,17200,0.0,0.0,0.0
2021-12-02 00:00:00-05:00,10.875,15.6899995803833,10.350000381469727,13.100000381469727,112400,0.0,0.0,0.0
