Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2011-10-04 00:00:00-04:00,121349996544.0,122399997952.0,102899998720.0,102899998720.0,0,0.0,0.0,0.0
2011-10-05 00:00:00-04:00,98730000384.0,99450003456.0,90690002944.0,90690002944.0,0,0.0,0.0,0.0
2011-10-06 00:00:00-04:00,90569998336.0,93899997184.0,86999998464.0,86999998464.0,0,0.0,0.0,0.0
2011-10-07 00:00:00-04:00,85290000384.0,92880003072.0,84239998976.0,88260001792.0,0,0.0,0.0,0.0
2011-10-10 00:00:00-04:00,82740002816.0,82800001024.0,77969997824.0,77969997824.0,0,0.0,0.0,0.0
2011-10-11 00:00:00-04:00,78509998080.0,78630002688.0,74550001664.0,75300003840.0,0,0.0,0.0,0.0
2011-10-12 00:00:00-04:00,69719998464.0,69719998464.0,62429999104.0,64379998208.0,0,0.0,0.0,0.0
2011-10-13 00:00:00-04:00,66600001536.0,70110003200.0,64830001152.0,64830001152.0,0,0.0,0.0,0.0
2011-10-14 00:00:00-04:00,58680000512.0,62070001664.0,57420001280.0,58439999488.0,0,0.0,0.0,0.0
2011-10-17 00:00:00-04:00,57870000128.0,69749997568.0,57870000128.0,69749997568.0,0,0.0,0.0,0.0
2011-10-18 00:00:00-04:00,69239996416.0,73859997696.0,59549999104.0,65100001280.0,0,0.0,0.0,0.0
2011-10-19 00:00:00-04:00,62999998464.0,74159996928.0,61800001536.0,72330002432.0,0,0.0,0.0,0.0
2011-10-20 00:00:00-04:00,73259999232.0,78390001664.0,71399997440.0,72449998848.0,0,0.0,0.0,0.0
2011-10-21 00:00:00-04:00,67619999744.0,70049996800.0,65100001280.0,65100001280.0,0,0.0,0.0,0.0
2011-10-24 00:00:00-04:00,63509999616.0,63509999616.0,56910000128.0,57180000256.0,0,0.0,0.0,0.0
2011-10-25 00:00:00-04:00,58709999616.0,65550000128.0,58709999616.0,64649998336.0,0,0.0,0.0,0.0
2011-10-26 00:00:00-04:00,59490000896.0,68730003456.0,58859999232.0,59520000000.0,0,0.0,0.0,0.0
2011-10-27 00:00:00-04:00,47189999616.0,49590001664.0,42809999360.0,43649998848.0,0,0.0,0.0,0.0
2011-10-28 00:00:00-04:00,45240000512.0,45930000384.0,42330001408.0,42870001664.0,0,0.0,0.0,0.0
2011-10-31 00:00:00-04:00,46919999488.0,51989999616.0,46170001408.0,51989999616.0,0,0.0,0.0,0.0
2011-11-01 00:00:00-04:00,67799998464.0,70440001536.0,63089999872.0,67229999104.0,0,0.0,0.0,0.0
2011-11-02 00:00:00-04:00,62400000000.0,67590000640.0,61619998720.0,63089999872.0,0,0.0,0.0,0.0
2011-11-03 00:00:00-04:00,59429998592.0,67079999488.0,56610000896.0,57150001152.0,0,0.0,0.0,0.0
2011-11-04 00:00:00-04:00,60060000256.0,63570001920.0,57629999104.0,59309998080.0,0,0.0,0.0,0.0
2011-11-07 00:00:00-05:00,59969998848.0,62999998464.0,58199998464.0,58230001664.0,0,0.0,0.0,0.0
2011-11-08 00:00:00-05:00,56640000000.0,59819999232.0,52500000768.0,52740001792.0,0,0.0,0.0,0.0
2011-11-09 00:00:00-05:00,60629999616.0,73049997312.0,59849998336.0,72269996032.0,0,0.0,0.0,0.0
2011-11-10 00:00:00-05:00,63750000640.0,71250001920.0,62699999232.0,63119998976.0,0,0.0,0.0,0.0
2011-11-11 00:00:00-05:00,58439999488.0,58530000896.0,56399998976.0,57870000128.0,0,0.0,0.0,0.0
2011-11-14 00:00:00-05:00,59579998208.0,62940000256.0,59340001280.0,60629999616.0,0,0.0,0.0,0.0
2011-11-15 00:00:00-05:00,62819999744.0,63959998464.0,58469998592.0,59460001792.0,0,0.0,0.0,0.0
